"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","new_tests","total_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_per_case","positive_rate","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy"
"NZL","Oceania","New Zealand","9/1/2022 12:00:00 AM","1744937.000","1895.000","2063.286","1910.000","2.000","6.429","340161.701","369.415","402.221","372.339","0.390","1.253","","","","","","","","","","","5129728.000","18.206","37.900","15.322","9.720","36085.843","","128.797","8.080","14.800","17.200","","","82.290"
"COL","South America","Colombia","9/1/2022 12:00:00 AM","6302809.000","3214.000","459.143","141646.000","127.000","18.143","122345.295","62.388","8.913","2749.524","2.465","0.352","","","","","","","","","","","51516562.000","44.223","32.200","7.646","4.312","13254.949","4.500","124.240","7.440","4.700","13.500","65.386","","77.290"
"BRA","South America","Brazil","9/1/2022 12:00:00 AM","34429853.000","","","683965.000","","","160642.279","","","3191.233","","","","","","","","","","","","","214326223.000","25.040","33.500","8.552","5.060","14103.452","3.400","177.961","8.110","10.100","17.900","","","75.880"
"BGR","Europe","Bulgaria","9/1/2022 12:00:00 AM","1243657.000","747.000","732.286","37607.000","4.000","4.143","180610.055","108.483","106.346","5461.476","0.581","0.602","","","","","","","","","","","6885868.000","65.180","44.700","20.801","13.272","18563.307","1.500","424.688","5.810","30.100","44.400","","","75.050"
"NOR","Europe","Norway","9/1/2022 12:00:00 AM","1460246.000","119.000","102.857","3980.000","","","270264.728","22.025","19.037","736.625","","","","","","","","","","","","","5403021.000","14.462","39.700","16.821","10.813","64800.057","0.200","114.316","5.310","19.600","20.700","","","82.400"
"BHR","Asia","Bahrain","9/1/2022 12:00:00 AM","671920.000","223.000","191.857","1515.000","0.000","0.286","459192.286","152.399","131.116","1035.356","0.000","0.195","","","","","","","","","","","1463265.000","1935.907","32.400","2.372","1.387","43290.705","","151.689","16.520","5.800","37.600","","","77.290"
"BLR","Europe","Belarus","9/1/2022 12:00:00 AM","994037.000","0.000","0.000","7118.000","0.000","0.000","103781.537","0.000","0.000","743.148","0.000","0.000","","","","","","","","","","","9578168.000","46.858","40.300","14.799","9.788","17167.967","","443.129","5.180","10.500","46.100","","","74.790"
"CHN","Asia","China","9/1/2022 12:00:00 AM","958521.000","2029.000","1669.714","5226.000","0.000","0.000","672.225","1.423","1.171","3.665","0.000","0.000","","","","","","","","","","","1425893464.000","147.674","38.700","10.641","5.929","15308.712","0.700","261.899","9.740","1.900","48.400","","","76.910"
"GEO","Asia","Georgia","9/1/2022 12:00:00 AM","1735682.000","0.000","0.000","16889.000","0.000","0.000","461865.683","0.000","0.000","4494.170","0.000","0.000","","","","","","","","","","","3757980.000","65.032","38.700","14.864","10.244","9745.079","4.200","496.218","7.110","5.300","55.500","","","73.770"
"BDI","Africa","Burundi","9/1/2022 12:00:00 AM","49287.000","0.000","32.000","38.000","0.000","0.000","3926.871","0.000","2.550","3.028","0.000","0.000","","","","","","","","","","","12551213.000","423.062","17.500","2.562","1.504","702.225","71.700","293.068","6.050","","","6.144","","61.580"
